Ticker,Date,Return,Event
XLP,2021-12-14,0.000665149,Event 3
XLRE,2021-12-14,-0.011,Event 3
XLU,2021-12-14,-0.006,Event 3
XLV,2021-12-14,-0.004,Event 3
XLY,2021-12-14,-0.0058,Event 3
XLC,2021-12-14,-0.0026,Event 3
XLB,2021-12-15,0.002,Event 3
XLE,2021-12-15,-0.005,Event 3
XLF,2021-12-15,0.0028,Event 3
XLI,2021-12-15,0.0087,Event 3
XLK,2021-12-15,0.026,Event 3
XLP,2021-12-15,0.01010514,Event 3
XLRE,2021-12-15,0.0148,Event 3
XLU,2021-12-15,0.0164,Event 3
XLV,2021-12-15,0.0205,Event 3
XLY,2021-12-15,0.0127,Event 3
XLC,2021-12-15,0.0105,Event 3
XLB,2021-12-16,0.01,Event 3
XLE,2021-12-16,0.006,Event 3
XLF,2021-12-16,0.0126,Event 3
XLI,2021-12-16,0.0005,Event 3
XLK,2021-12-16,-0.028,Event 3
XLP,2021-12-16,0.007107974,Event 3
XLRE,2021-12-16,0.0038,Event 3
XLU,2021-12-16,0.0051,Event 3
XLV,2021-12-16,0.0059,Event 3
XLY,2021-12-16,-0.0221,Event 3
XLC,2021-12-16,-0.0014,Event 3
XLB,2021-12-17,-0.013,Event 3
XLE,2021-12-17,-0.02,Event 3
XLF,2021-12-17,-0.022,Event 3
XLI,2021-12-17,-0.0171,Event 3
XLK,2021-12-17,-0.007,Event 3
XLP,2021-12-17,-0.017121974,Event 3
XLRE,2021-12-17,-0.0034,Event 3
XLU,2021-12-17,-0.0151,Event 3
XLV,2021-12-17,-0.007,Event 3
XLY,2021-12-17,-0.0068,Event 3
XLC,2021-12-17,-0.004,Event 3
XLB,2021-12-20,-0.018,
XLE,2021-12-20,-0.012,
XLF,2021-12-20,-0.0194,
XLI,2021-12-20,-0.016,
XLK,2021-12-20,-0.012,
XLP,2021-12-20,0.000294647,
XLRE,2021-12-20,-0.0065,
XLU,2021-12-20,0.001,
XLV,2021-12-20,-0.0061,
XLY,2021-12-20,-0.0161,
XLC,2021-12-20,-0.007,
XLB,2021-12-21,0.013,
XLE,2021-12-21,0.028,
XLF,2021-12-21,0.0207,
XLI,2021-12-21,0.0199,
XLK,2021-12-21,0.025,
XLP,2021-12-21,-0.001338362,
XLRE,2021-12-21,0.0057,
XLU,2021-12-21,-0.0014,
XLV,2021-12-21,0.0042,
XLY,2021-12-21,0.0259,
XLC,2021-12-21,0.019,
XLB,2021-12-22,0.008,
XLE,2021-12-22,0.006,
XLF,2021-12-22,0.0047,
XLI,2021-12-22,0.0028,
XLK,2021-12-22,0.013,
XLP,2021-12-22,0.006299278,
XLRE,2021-12-22,0.0099,
XLU,2021-12-22,0.0043,
XLV,2021-12-22,0.0117,
XLY,2021-12-22,0.0182,
XLC,2021-12-22,0.0025,
XLB,2021-12-23,0.01,
XLE,2021-12-23,0.001,
XLF,2021-12-23,0.0052,
XLI,2021-12-23,0.0118,
XLK,2021-12-23,0.006,
XLP,2021-12-23,0.002264107,
XLRE,2021-12-23,-0.003,
XLU,2021-12-23,-0.0001,
XLV,2021-12-23,0.0041,
XLY,2021-12-23,0.0139,
XLC,2021-12-23,0.0089,
XLB,2021-12-27,0.015,
XLE,2021-12-27,0.022,
XLF,2021-12-27,0.0103,
XLI,2021-12-27,0.0106,
XLK,2021-12-27,0.021,
XLP,2021-12-27,0.010631475,
XLRE,2021-12-27,0.0204,
XLU,2021-12-27,0.0049,
XLV,2021-12-27,0.0106,
XLY,2021-12-27,0.0097,
XLC,2021-12-27,0.0097,
XLB,2021-12-28,0.006,
XLE,2021-12-28,-0.001,
XLF,2021-12-28,0.0005,
XLI,2021-12-28,0.005,
XLK,2021-12-28,-0.005,
XLP,2021-12-28,0.005654115,
XLRE,2021-12-28,0.0043,
XLU,2021-12-28,0.009,
XLV,2021-12-28,-0.0026,
XLY,2021-12-28,0.0004,
XLC,2021-12-28,-0.0005,
XLB,2021-12-29,0.004,
XLE,2021-12-29,-0.006,
XLF,2021-12-29,-0.0013,
XLI,2021-12-29,0.0018,
XLK,2021-12-29,0.001,
XLP,2021-12-29,0.004576437,
XLRE,2021-12-29,0.0061,
XLU,2021-12-29,0.0054,
XLV,2021-12-29,0.0057,
XLY,2021-12-29,0.002,
XLC,2021-12-29,-0.0049,
XLB,2021-12-30,-0.004,
XLE,2021-12-30,-0.006,
XLF,2021-12-30,-0.0018,
XLI,2021-12-30,-0.0036,
XLK,2021-12-30,-0.007,
XLP,2021-12-30,-0.003123936,
XLRE,2021-12-30,0.0045,
XLU,2021-12-30,0.0037,
XLV,2021-12-30,0.0021,
XLY,2021-12-30,-0.0036,
XLC,2021-12-30,0.0042,
XLB,2021-12-31,0.004,
XLE,2021-12-31,0.003,
XLF,2021-12-31,-0.0018,
XLI,2021-12-31,0.0043,
XLK,2021-12-31,-0.005,
XLP,2021-12-31,0.006789442,
XLRE,2021-12-31,0.0021,
XLU,2021-12-31,0.0035,
XLV,2021-12-31,-0.0042,
XLY,2021-12-31,-0.0024,
XLC,2021-12-31,-0.0138,
XLB,2022-01-03,-0.013,
XLE,2022-01-03,0.031,
XLF,2022-01-03,0.0123,
XLI,2022-01-03,-0.0082,
XLK,2022-01-03,0.009,
XLP,2022-01-03,-0.000129641,
XLRE,2022-01-03,-0.0093,
XLU,2022-01-03,-0.0099,
XLV,2022-01-03,-0.0103,
XLY,2022-01-03,0.0287,
XLC,2022-01-03,0.007,
XLB,2022-01-04,0.012,
XLE,2022-01-04,0.035,
XLF,2022-01-04,0.0263,
XLI,2022-01-04,0.0201,
XLK,2022-01-04,-0.011,
XLP,2022-01-04,0.006744544,
XLRE,2022-01-04,-0.0039,
XLU,2022-01-04,-0.0031,
XLV,2022-01-04,-0.0132,
XLY,2022-01-04,-0.0061,
XLC,2022-01-04,-0.0022,
XLB,2022-01-05,0.0,
XLE,2022-01-05,0.0,
XLF,2022-01-05,-0.0116,
XLI,2022-01-05,-0.0095,
XLK,2022-01-05,-0.031,
XLP,2022-01-05,-0.000901831,
XLRE,2022-01-05,-0.0325,
XLU,2022-01-05,-0.0006,
XLV,2022-01-05,-0.0071,
XLY,2022-01-05,-0.027,
XLC,2022-01-05,-0.0251,
XLB,2022-01-06,-0.013,
XLE,2022-01-06,0.022,
XLF,2022-01-06,0.0147,
XLI,2022-01-06,0.0046,
XLK,2022-01-06,-0.005,
XLP,2022-01-06,-0.002708016,
XLRE,2022-01-06,0.0012,
XLU,2022-01-06,-0.0103,
XLV,2022-01-06,-0.0116,
XLY,2022-01-06,-0.0026,
XLC,2022-01-06,0.0045,
XLB,2022-01-07,-0.001,
XLE,2022-01-07,0.014,
XLF,2022-01-07,0.0118,
XLI,2022-01-07,-0.0003,
XLK,2022-01-07,-0.009,
XLP,2022-01-07,0.001034445,
XLRE,2022-01-07,-0.0052,
XLU,2022-01-07,0.0076,
XLV,2022-01-07,-0.0051,
XLY,2022-01-07,-0.0167,
XLC,2022-01-07,0.0001,
XLB,2022-01-10,-0.01,
XLE,2022-01-10,-0.003,
XLF,2022-01-10,-0.0034,
XLI,2022-01-10,-0.0113,
XLK,2022-01-10,0.0,
XLP,2022-01-10,-0.007879258,
XLRE,2022-01-10,-0.0059,
XLU,2022-01-10,-0.0065,
XLV,2022-01-10,0.0103,
XLY,2022-01-10,-0.0061,
XLC,2022-01-10,-0.0063,
XLB,2022-01-11,0.011,
XLE,2022-01-11,0.034,
XLF,2022-01-11,0.0088,
XLI,2022-01-11,0.006,
XLK,2022-01-11,0.012,
XLP,2022-01-11,-0.001171637,
XLRE,2022-01-11,-0.0016,
XLU,2022-01-11,-0.009,
XLV,2022-01-11,0.008,
XLY,2022-01-11,0.0096,
XLC,2022-01-11,0.0125,
XLB,2022-01-12,0.01,
XLE,2022-01-12,0.002,
XLF,2022-01-12,0.0007,
XLI,2022-01-12,0.0032,
XLK,2022-01-12,0.005,
XLP,2022-01-12,0.000391102,
XLRE,2022-01-12,0.0027,
XLU,2022-01-12,0.0032,
XLV,2022-01-12,-0.0029,
XLY,2022-01-12,0.0066,
XLC,2022-01-12,0.0013,
XLB,2022-01-13,-0.008,
XLE,2022-01-13,-0.005,
XLF,2022-01-13,-0.0039,
XLI,2022-01-13,0.0022,
XLK,2022-01-13,-0.026,
XLP,2022-01-13,0.001824001,
XLRE,2022-01-13,-0.0035,
XLU,2022-01-13,0.0049,
XLV,2022-01-13,-0.0155,
XLY,2022-01-13,-0.0201,
XLC,2022-01-13,-0.0104,
XLB,2022-01-14,-0.008,
XLE,2022-01-14,0.023,
XLF,2022-01-14,-0.0104,
XLI,2022-01-14,-0.006,
XLK,2022-01-14,0.008,
XLP,2022-01-14,0.001820773,
XLRE,2022-01-14,-0.0117,
XLU,2022-01-14,-0.0069,
XLV,2022-01-14,-0.0017,
XLY,2022-01-14,-0.0047,
XLC,2022-01-14,0.0046,
XLB,2022-01-18,-0.013,
XLE,2022-01-18,0.004,
XLF,2022-01-18,-0.0223,
XLI,2022-01-18,-0.0115,
XLK,2022-01-18,-0.024,
XLP,2022-01-18,-0.014409965,
XLRE,2022-01-18,-0.0068,
XLU,2022-01-18,-0.012,
XLV,2022-01-18,-0.014,
XLY,2022-01-18,-0.0189,
XLC,2022-01-18,-0.0121,
XLB,2022-01-19,-0.003,
XLE,2022-01-19,-0.007,
XLF,2022-01-19,-0.0168,
XLI,2022-01-19,-0.0112,
XLK,2022-01-19,-0.014,
XLP,2022-01-19,0.006322571,
XLRE,2022-01-19,-0.0129,
XLU,2022-01-19,0.0045,
XLV,2022-01-19,-0.0041,
XLY,2022-01-19,-0.018,
XLC,2022-01-19,-0.0017,
XLB,2022-01-20,-0.015,
XLE,2022-01-20,-0.009,
XLF,2022-01-20,-0.0064,
XLI,2022-01-20,-0.0128,
XLK,2022-01-20,-0.013,
XLP,2022-01-20,-0.006544539,
XLRE,2022-01-20,-0.0089,
XLU,2022-01-20,0.0013,
XLV,2022-01-20,-0.0065,
XLY,2022-01-20,-0.0182,
XLC,2022-01-20,-0.0099,
XLB,2022-01-21,-0.024,
XLE,2022-01-21,-0.02,
XLF,2022-01-21,-0.0205,
XLI,2022-01-21,-0.0092,
XLK,2022-01-21,-0.02,
XLP,2022-01-21,0.000790451,
XLRE,2022-01-21,-0.0006,
XLU,2022-01-21,-0.0019,
XLV,2022-01-21,-0.0101,
XLY,2022-01-21,-0.0293,
XLC,2022-01-21,-0.0338,
XLB,2022-01-24,0.001,
XLE,2022-01-24,0.007,
XLF,2022-01-24,0.0029,
XLI,2022-01-24,0.0057,
XLK,2022-01-24,0.005,
XLP,2022-01-24,-0.003291225,
XLRE,2022-01-24,0.0021,
XLU,2022-01-24,-0.0096,
XLV,2022-01-24,-0.0033,
XLY,2022-01-24,0.012,
XLC,2022-01-24,0.0073,
XLB,2022-01-25,-0.009,
XLE,2022-01-25,0.039,
XLF,2022-01-25,0.0042,
XLI,2022-01-25,-0.0098,
XLK,2022-01-25,-0.023,
XLP,2022-01-25,-0.011094815,
XLRE,2022-01-25,-0.0028,
XLU,2022-01-25,-0.0157,
XLV,2022-01-25,-0.0064,
XLY,2022-01-25,-0.0169,
XLC,2022-01-25,-0.0205,
XLB,2022-01-26,-0.01,
XLE,2022-01-26,-0.002,
XLF,2022-01-26,0.0026,
XLI,2022-01-26,-0.0087,
XLK,2022-01-26,0.006,
XLP,2022-01-26,-0.007613332,
XLRE,2022-01-26,-0.0166,
XLU,2022-01-26,-0.0082,
XLV,2022-01-26,-0.0052,
XLY,2022-01-26,-0.0048,
XLC,2022-01-26,-0.0146,
XLB,2022-01-27,0.003,
XLE,2022-01-27,0.011,
XLF,2022-01-27,-0.0091,
XLI,2022-01-27,-0.0089,
XLK,2022-01-27,-0.007,
XLP,2022-01-27,0.00672961,
XLRE,2022-01-27,-0.018,
XLU,2022-01-27,0.0089,
XLV,2022-01-27,0.0026,
XLY,2022-01-27,-0.0242,
XLC,2022-01-27,0.0011,
XLB,2022-01-28,0.006,
XLE,2022-01-28,-0.004,
XLF,2022-01-28,0.0131,
XLI,2022-01-28,0.007,
XLK,2022-01-28,0.044,
XLP,2022-01-28,0.011764686,
XLRE,2022-01-28,0.0347,
XLU,2022-01-28,0.0121,
XLV,2022-01-28,0.0204,
XLY,2022-01-28,0.0218,
XLC,2022-01-28,0.0286,
XLB,2022-01-31,0.015,
XLE,2022-01-31,0.004,
XLF,2022-01-31,0.0088,
XLI,2022-01-31,0.0104,
XLK,2022-01-31,0.025,
XLP,2022-01-31,0.003831764,
XLRE,2022-01-31,0.0111,
XLU,2022-01-31,0.019,
XLV,2022-01-31,0.0057,
XLY,2022-01-31,0.0385,
XLC,2022-01-31,0.0227,
XLB,2022-02-01,0.015,
XLE,2022-02-01,0.036,
XLF,2022-02-01,0.0138,
XLI,2022-02-01,0.0138,
XLK,2022-02-01,0.003,
XLP,2022-02-01,-0.00092131,
XLRE,2022-02-01,-0.0068,
XLU,2022-02-01,-0.0133,
XLV,2022-02-01,0.0027,
XLY,2022-02-01,0.0061,
XLC,2022-02-01,0.0087,
XLB,2022-02-02,0.003,
XLE,2022-02-02,0.003,
XLF,2022-02-02,0.0068,
XLI,2022-02-02,0.007,
XLK,2022-02-02,0.008,
XLP,2022-02-02,0.011989322,
XLRE,2022-02-02,0.0172,
XLU,2022-02-02,0.0148,
XLV,2022-02-02,0.0135,
XLY,2022-02-02,-0.006,
XLC,2022-02-02,0.02,
XLB,2022-02-03,-0.017,
XLE,2022-02-03,-0.009,
XLF,2022-02-03,-0.011,
XLI,2022-02-03,-0.0159,
XLK,2022-02-03,-0.029,
XLP,2022-02-03,0.00026059,
XLRE,2022-02-03,-0.0102,
XLU,2022-02-03,-0.0045,
XLV,2022-02-03,-0.0043,
XLY,2022-02-03,-0.0306,
XLC,2022-02-03,-0.0669,
XLB,2022-02-04,-0.017,
XLE,2022-02-04,0.016,
XLF,2022-02-04,0.017,
XLI,2022-02-04,-0.0108,
XLK,2022-02-04,0.004,
XLP,2022-02-04,-0.012234925,
XLRE,2022-02-04,-0.0137,
XLU,2022-02-04,-0.008,
XLV,2022-02-04,-0.0036,
XLY,2022-02-04,0.0284,
XLC,2022-02-04,0.0025,
XLB,2022-02-07,-0.005,
XLE,2022-02-07,0.013,
XLF,2022-02-07,0.003,
XLI,2022-02-07,0.0008,
XLK,2022-02-07,-0.007,
XLP,2022-02-07,0.001844766,
XLRE,2022-02-07,0.0002,
XLU,2022-02-07,-0.0015,
XLV,2022-02-07,-0.0017,
XLY,2022-02-07,-0.0021,
XLC,2022-02-07,-0.0174,
XLB,2022-02-08,0.015,
XLE,2022-02-08,-0.021,
XLF,2022-02-08,0.0139,
XLI,2022-02-08,0.01,
XLK,2022-02-08,0.012,
XLP,2022-02-08,0.00381422,
XLRE,2022-02-08,-0.009,
XLU,2022-02-08,0.0007,
XLV,2022-02-08,0.0082,
XLY,2022-02-08,0.0141,
XLC,2022-02-08,-0.0004,
XLB,2022-02-09,0.022,
XLE,2022-02-09,0.008,
XLF,2022-02-09,0.0064,
XLI,2022-02-09,0.0137,
XLK,2022-02-09,0.022,
XLP,2022-02-09,0.000262169,
XLRE,2022-02-09,0.0242,
XLU,2022-02-09,0.0044,
XLV,2022-02-09,0.0077,
XLY,2022-02-09,0.0132,
XLC,2022-02-09,0.0282,
XLB,2022-02-10,-0.006,
XLE,2022-02-10,-0.006,
XLF,2022-02-10,-0.0088,
XLI,2022-02-10,-0.0164,
XLK,2022-02-10,-0.026,
XLP,2022-02-10,-0.010741356,
XLRE,2022-02-10,-0.0285,
XLU,2022-02-10,-0.0253,
XLV,2022-02-10,-0.0157,
XLY,2022-02-10,-0.0172,
XLC,2022-02-10,-0.0143,
XLB,2022-02-11,-0.015,
XLE,2022-02-11,0.029,
XLF,2022-02-11,-0.014,
XLI,2022-02-11,-0.0153,
XLK,2022-02-11,-0.031,
XLP,2022-02-11,-0.003575455,
XLRE,2022-02-11,-0.0137,
XLU,2022-02-11,0.0006,
XLV,2022-02-11,-0.0139,
XLY,2022-02-11,-0.0287,
XLC,2022-02-11,-0.0216,
XLB,2022-02-14,-0.008,
XLE,2022-02-14,-0.024,
XLF,2022-02-14,-0.0112,
XLI,2022-02-14,-0.0037,
XLK,2022-02-14,0.0,
XLP,2022-02-14,-0.002790485,
XLRE,2022-02-14,-0.0108,
XLU,2022-02-14,-0.0085,
XLV,2022-02-14,-0.0102,
XLY,2022-02-14,0.0057,
XLC,2022-02-14,0.0001,
XLB,2022-02-15,0.018,
XLE,2022-02-15,-0.01,
XLF,2022-02-15,0.0136,
XLI,2022-02-15,0.0151,
XLK,2022-02-15,0.026,
XLP,2022-02-15,0.001732458,
XLRE,2022-02-15,0.0049,
XLU,2022-02-15,-0.0047,
XLV,2022-02-15,0.0112,
XLY,2022-02-15,0.0224,
XLC,2022-02-15,0.014,
XLB,2022-02-16,0.007,
XLE,2022-02-16,0.008,
XLF,2022-02-16,0.0007,
XLI,2022-02-16,0.0053,
XLK,2022-02-16,-0.001,
XLP,2022-02-16,0.001862435,
XLRE,2022-02-16,0.0027,
XLU,2022-02-16,0.0023,
XLV,2022-02-16,0.0015,
XLY,2022-02-16,0.0029,
XLC,2022-02-16,-0.007,
XLB,2022-02-17,-0.017,
XLE,2022-02-17,-0.002,
XLF,2022-02-17,-0.0249,
XLI,2022-02-17,-0.0183,
XLK,2022-02-17,-0.03,
XLP,2022-02-17,0.007701385,
XLRE,2022-02-17,-0.0086,
XLU,2022-02-17,0.0006,
XLV,2022-02-17,-0.0161,
XLY,2022-02-17,-0.0268,
XLC,2022-02-17,-0.0266,
XLB,2022-02-18,-0.002,
XLE,2022-02-18,-0.006,
XLF,2022-02-18,-0.0003,
XLI,2022-02-18,-0.0083,
XLK,2022-02-18,-0.01,
XLP,2022-02-18,0.001844766,
XLRE,2022-02-18,-0.0045,
XLU,2022-02-18,-0.0018,
XLV,2022-02-18,-0.0075,
XLY,2022-02-18,-0.0062,
XLC,2022-02-18,-0.0078,
XLB,2022-02-22,-0.014,
XLE,2022-02-22,-0.016,
XLF,2022-02-22,-0.0051,
XLI,2022-02-22,-0.0097,
XLK,2022-02-22,-0.009,
XLP,2022-02-22,-0.007760045,
XLRE,2022-02-22,-0.0027,
XLU,2022-02-22,-0.0011,
XLV,2022-02-22,-0.0025,
XLY,2022-02-22,-0.0292,
XLC,2022-02-22,-0.0102,
XLB,2022-02-23,-0.013,
XLE,2022-02-23,0.01,
XLF,2022-02-23,-0.0174,
XLI,2022-02-23,-0.0184,
XLK,2022-02-23,-0.025,
XLP,2022-02-23,-0.008085839,
XLRE,2022-02-23,-0.013,
XLU,2022-02-23,-0.0169,
XLV,2022-02-23,-0.005,
XLY,2022-02-23,-0.0334,
XLC,2022-02-23,-0.0168,
XLB,2022-02-24,-0.003,
XLE,2022-02-24,-0.008,
XLF,2022-02-24,-0.012,
XLI,2022-02-24,0.0128,
XLK,2022-02-24,0.034,
XLP,2022-02-24,-0.017239099,
XLRE,2022-02-24,0.0173,
XLU,2022-02-24,0.008,
XLV,2022-02-24,0.004,
XLY,2022-02-24,0.0229,
XLC,2022-02-24,0.028,
XLB,2022-02-25,0.037,
XLE,2022-02-25,0.026,
XLF,2022-02-25,0.0322,
XLI,2022-02-25,0.0239,
XLK,2022-02-25,0.014,
XLP,2022-02-25,0.0322275,
XLRE,2022-02-25,0.025,
XLU,2022-02-25,0.031,
XLV,2022-02-25,0.0306,
XLY,2022-02-25,0.0198,
XLC,2022-02-25,0.0162,
XLB,2022-02-28,-0.011,
XLE,2022-02-28,0.025,
XLF,2022-02-28,-0.0148,
XLI,2022-02-28,0.0077,
XLK,2022-02-28,-0.002,
XLP,2022-02-28,-0.013305353,
XLRE,2022-02-28,-0.0172,
XLU,2022-02-28,0.0052,
XLV,2022-02-28,-0.0076,
XLY,2022-02-28,0.007,
XLC,2022-02-28,-0.0012,
XLB,2022-03-01,-0.023,Event 4
XLE,2022-03-01,0.01,Event 4
XLF,2022-03-01,-0.0369,Event 4
XLI,2022-03-01,-0.0149,Event 4
XLK,2022-03-01,-0.02,Event 4
XLP,2022-03-01,-0.00587449,Event 4
XLRE,2022-03-01,-0.002,Event 4
XLU,2022-03-01,-0.0087,Event 4
XLV,2022-03-01,-0.0055,Event 4
XLY,2022-03-01,-0.0152,Event 4
XLC,2022-03-01,-0.0126,Event 4
XLB,2022-03-02,0.022,Event 4
XLE,2022-03-02,0.023,Event 4
XLF,2022-03-02,0.0259,Event 4
XLI,2022-03-02,0.0213,Event 4
XLK,2022-03-02,0.022,Event 4
XLP,2022-03-02,0.010609488,Event 4
XLRE,2022-03-02,0.0178,Event 4
XLU,2022-03-02,0.0122,Event 4
XLV,2022-03-02,0.0151,Event 4
XLY,2022-03-02,0.021,Event 4
XLC,2022-03-02,0.0086,Event 4
XLB,2022-03-03,0.001,Event 4
XLE,2022-03-03,0.003,Event 4
XLF,2022-03-03,-0.0032,Event 4
XLI,2022-03-03,0.0011,Event 4
XLK,2022-03-03,-0.012,Event 4
XLP,2022-03-03,0.00810638,Event 4
XLRE,2022-03-03,0.0109,Event 4
XLU,2022-03-03,0.0176,Event 4
XLV,2022-03-03,0.0051,Event 4
XLY,2022-03-03,-0.0226,Event 4
XLC,2022-03-03,-0.0104,Event 4
XLB,2022-03-04,-0.003,Event 4
XLE,2022-03-04,0.029,Event 4
XLF,2022-03-04,-0.0187,Event 4
XLI,2022-03-04,-0.0022,Event 4
XLK,2022-03-04,-0.018,Event 4
XLP,2022-03-04,0.000132076,Event 4
XLRE,2022-03-04,0.0084,Event 4
XLU,2022-03-04,0.0221,Event 4
XLV,2022-03-04,0.005,Event 4
XLY,2022-03-04,-0.0159,Event 4
XLC,2022-03-04,-0.0144,Event 4
XLB,2022-03-07,-0.035,Event 4
XLE,2022-03-07,0.015,Event 4
XLF,2022-03-07,-0.0365,Event 4
XLI,2022-03-07,-0.0268,Event 4
XLK,2022-03-07,-0.037,Event 4
XLP,2022-03-07,-0.018189132,Event 4
XLRE,2022-03-07,-0.0182,Event 4
XLU,2022-03-07,0.013,Event 4
XLV,2022-03-07,-0.0174,Event 4
XLY,2022-03-07,-0.049,Event 4
XLC,2022-03-07,-0.0332,Event 4
XLB,2022-03-08,-0.005,Event 4
XLE,2022-03-08,0.016,Event 4
XLF,2022-03-08,-0.0059,Event 4
XLI,2022-03-08,-0.0061,Event 4
XLK,2022-03-08,-0.005,Event 4
XLP,2022-03-08,-0.026983579,Event 4
XLRE,2022-03-08,-0.0089,Event 4
XLU,2022-03-08,-0.0155,Event 4
XLV,2022-03-08,-0.0204,Event 4
XLY,2022-03-08,0.0021,Event 4
XLC,2022-03-08,-0.0025,Event 4
XLB,2022-03-09,0.031,Event 4
XLE,2022-03-09,-0.031,Event 4
XLF,2022-03-09,0.0367,Event 4
XLI,2022-03-09,0.0181,Event 4
XLK,2022-03-09,0.04,Event 4
XLP,2022-03-09,0.006760571,Event 4
XLRE,2022-03-09,0.0167,Event 4
XLU,2022-03-09,-0.0071,Event 4
XLV,2022-03-09,0.0189,Event 4
XLY,2022-03-09,0.0322,Event 4
XLC,2022-03-09,0.0299,Event 4
XLB,2022-03-10,0.003,Event 4
XLE,2022-03-10,0.031,Event 4
XLF,2022-03-10,-0.0084,Event 4
XLI,2022-03-10,-0.0013,Event 4
XLK,2022-03-10,-0.017,Event 4
XLP,2022-03-10,-0.00945595,Event 4
XLRE,2022-03-10,0.0035,Event 4
XLU,2022-03-10,0.0067,Event 4
XLV,2022-03-10,-0.0004,Event 4
XLY,2022-03-10,0.0071,Event 4
XLC,2022-03-10,-0.0074,Event 4
XLB,2022-03-11,-0.007,Event 4
XLE,2022-03-11,-0.008,Event 4
XLF,2022-03-11,-0.0071,Event 4
XLI,2022-03-11,-0.008,Event 4
XLK,2022-03-11,-0.018,Event 4
XLP,2022-03-11,-0.011621439,Event 4
XLRE,2022-03-11,-0.0099,Event 4
XLU,2022-03-11,-0.0034,Event 4
XLV,2022-03-11,-0.0075,Event 4
XLY,2022-03-11,-0.0192,Event 4
XLC,2022-03-11,-0.018,Event 4
XLB,2022-03-14,-0.001,Event 4
XLE,2022-03-14,-0.03,Event 4
XLF,2022-03-14,0.0126,Event 4
XLI,2022-03-14,0.0034,Event 4
XLK,2022-03-14,-0.019,Event 4
XLP,2022-03-14,0.005318989,Event 4
XLRE,2022-03-14,-0.0061,Event 4
XLU,2022-03-14,-0.0011,Event 4
XLV,2022-03-14,0.0071,Event 4
XLY,2022-03-14,-0.0167,Event 4
XLC,2022-03-14,-0.0117,Event 4
XLB,2022-03-15,0.012,Event 4
XLE,2022-03-15,-0.037,Event 4
XLF,2022-03-15,0.0141,Event 4
XLI,2022-03-15,0.0159,Event 4
XLK,2022-03-15,0.034,Event 4
XLP,2022-03-15,0.022417304,Event 4
XLRE,2022-03-15,0.0079,Event 4
XLU,2022-03-15,0.0128,Event 4
XLV,2022-03-15,0.0199,Event 4
XLY,2022-03-15,0.0335,Event 4
XLC,2022-03-15,0.0192,Event 4
XLB,2022-03-16,0.016,Event 4
XLE,2022-03-16,-0.005,Event 4
XLF,2022-03-16,0.0281,Event 4
XLI,2022-03-16,0.0132,Event 4
XLK,2022-03-16,0.033,Event 4
XLP,2022-03-16,0.001089527,Event 4
XLRE,2022-03-16,0.0111,Event 4
XLU,2022-03-16,-0.0018,Event 4
XLV,2022-03-16,0.012,Event 4
XLY,2022-03-16,0.0341,Event 4
XLC,2022-03-16,0.0276,Event 4
XLB,2022-03-17,0.019,Event 4
XLE,2022-03-17,0.034,Event 4
XLF,2022-03-17,0.0125,Event 4
XLI,2022-03-17,0.0129,Event 4
XLK,2022-03-17,0.007,Event 4
XLP,2022-03-17,0.006937711,Event 4
XLRE,2022-03-17,0.0142,Event 4
XLU,2022-03-17,0.0042,Event 4
XLV,2022-03-17,0.0158,Event 4
XLY,2022-03-17,0.0167,Event 4
XLC,2022-03-17,0.0108,Event 4
XLB,2022-03-18,0.006,Event 4
XLE,2022-03-18,-0.001,Event 4
XLF,2022-03-18,0.0023,Event 4
XLI,2022-03-18,0.0038,Event 4
XLK,2022-03-18,0.02,Event 4
XLP,2022-03-18,0.002296739,Event 4
XLRE,2022-03-18,0.0023,Event 4
XLU,2022-03-18,-0.0085,Event 4
XLV,2022-03-18,0.0062,Event 4
XLY,2022-03-18,0.0211,Event 4
XLC,2022-03-18,0.0131,Event 4
XLB,2022-03-21,0.008,Event 4
XLE,2022-03-21,0.04,Event 4
XLF,2022-03-21,-0.001,Event 4
XLI,2022-03-21,0.0023,Event 4
XLK,2022-03-21,-0.002,Event 4
XLP,2022-03-21,0.001286158,Event 4
XLRE,2022-03-21,-0.0051,Event 4
XLU,2022-03-21,0.0067,Event 4
XLV,2022-03-21,-0.0008,Event 4
XLY,2022-03-21,-0.0084,Event 4
XLC,2022-03-21,-0.0094,Event 4
XLB,2022-03-22,0.005,Event 4
XLE,2022-03-22,-0.007,Event 4
XLF,2022-03-22,0.0162,Event 4
XLI,2022-03-22,0.0055,Event 4
XLK,2022-03-22,0.014,Event 4
XLP,2022-03-22,0.007437562,Event 4
XLRE,2022-03-22,0.0006,Event 4
XLU,2022-03-22,0.0014,Event 4
XLV,2022-03-22,0.0002,Event 4
XLY,2022-03-22,0.0248,Event 4
XLC,2022-03-22,0.0187,Event 4
XLB,2022-03-23,-0.005,Event 4
XLE,2022-03-23,0.017,Event 4
XLF,2022-03-23,-0.0185,Event 4
XLI,2022-03-23,-0.0096,Event 4
XLK,2022-03-23,-0.015,Event 4
XLP,2022-03-23,-0.008053583,Event 4
XLRE,2022-03-23,-0.0113,Event 4
XLU,2022-03-23,0.0014,Event 4
XLV,2022-03-23,-0.018,Event 4
XLY,2022-03-23,-0.0124,Event 4
XLC,2022-03-23,-0.0137,Event 4
